tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
1163,1,0.2,1102,997,7279.39,0,0.0,0.8085625767707825,1,0,1033.3708,971.1587,1171.8835,1023.71265,7279.39,0.0,0.0,0.0,0.0
1164,2,0.4,616,217,5271.1,0,0.0,0.8763740658760071,1,0,576.4419,184.53046,656.15173,250.65906,5271.1,0.0,0.0,0.0,0.0
1165,2,0.4,1261,684,1809.3473,0,0.0,0.8184651136398315,1,0,1243.6653,658.979,1279.4905,709.4839,1809.3473,0.0,0.0,0.0,0.0
1166,3,0.6,218,946,30562.357,0,0.0,0.8449791073799133,1,0,119.41803,869.7673,318.15814,1023.5478,30562.357,0.0,0.0,0.0,0.0
1167,3,0.6,977,661,2823.7173,0,0.0,0.8324342966079712,1,0,950.49963,635.9037,1005.3551,687.3793,2823.7173,0.0,0.0,0.0,0.0
1168,3,0.6,743,882,2804.4802,0,0.0,0.7935276627540588,1,0,716.60046,856.5689,771.2169,907.91754,2804.4802,0.0,0.0,0.0,0.0
1169,3,0.6,645,447,34412.55,0,0.0,0.6937319040298462,1,0,555.104,352.2827,735.7676,542.76135,34412.55,0.0,0.0,0.0,0.0
1170,4,0.8,387,459,18234.361,0,0.0,0.9157348871231079,1,0,317.2284,394.77258,457.01257,525.2191,18234.361,0.0,0.0,0.0,0.0
1171,4,0.8,439,328,10748.749,0,0.0,0.7617997527122498,1,0,387.90567,276.81415,491.35617,380.7165,10748.749,0.0,0.0,0.0,0.0
1172,5,1.0,493,151,17080.797,0,0.0,0.9359028935432434,1,0,427.28436,86.717285,559.9713,215.44733,17080.797,0.0,0.0,0.0,0.0
1173,5,1.0,92,313,27175.566,0,0.0,0.8942146301269531,1,0,6.3142548,234.81033,178.0237,393.07516,27175.566,0.0,0.0,0.0,0.0
1174,6,1.2,670,655,26180.555,0,0.0,0.9209780693054199,1,0,590.0149,574.38165,751.04736,736.961,26180.555,0.0,0.0,0.0,0.0
1175,6,1.2,941,178,4627.0527,0,0.0,0.7943587303161621,1,0,907.4311,144.10925,975.6784,211.90756,4627.0527,0.0,0.0,0.0,0.0
1176,6,1.2,699,852,2289.2612,0,0.0,0.5616624355316162,1,0,675.6564,828.52026,723.2445,876.626,2289.2612,0.0,0.0,0.0,0.0
1177,7,1.4,223,327,4123.3877,0,0.0,0.8390958905220032,1,0,189.4679,296.78024,257.13327,357.71817,4123.3877,0.0,0.0,0.0,0.0
1178,7,1.4,1214,559,14970.979,0,0.0,0.7684841156005859,1,0,1149.9161,501.1582,1278.6381,617.463,14970.979,0.0,0.0,0.0,0.0
1179,8,1.6,1239,220,9572.189,0,0.0,0.7813991904258728,1,0,1200.2252,160.0747,1279.2079,281.26825,9572.189,0.0,0.0,0.0,0.0
1180,8,1.6,805,657,18504.031,0,0.0,0.8863323330879211,1,0,738.8093,588.5475,872.32654,727.1366,18504.031,0.0,0.0,0.0,0.0
1181,8,1.6,975,132,10150.991,0,0.0,0.91311115026474,1,0,922.0803,84.82965,1028.3213,180.37653,10150.991,0.0,0.0,0.0,0.0
1166,9,1.8,254,928,708.46484,0,201.3302095158862,0.2758748531341553,8,0,242.83496,914.25616,267.01984,943.54987,708.46484,8.915382,-4.379942,39.849496640608365,27.917513730482256
1182,9,1.8,252,447,9851.023,0,0.0,0.9196599125862122,1,0,200.54031,399.79962,303.6414,495.34686,9851.023,0.0,0.0,0.0,0.0
1183,10,2.0,921,293,11646.83,0,0.0,0.9003071188926697,1,0,865.04175,241.55936,977.95264,344.71,11646.83,0.0,0.0,0.0,0.0
1171,11,2.2,424,385,11341.689,0,295.18529679906857,0.27464836835861206,9,0,371.0944,332.3542,477.30106,439.143,11341.689,-2.8704422,10.598401,58.366642248300046,254.46626421313783
1184,11,2.2,1048,508,15383.003,0,0.0,0.9010760188102722,1,0,984.01526,448.93842,1112.7743,568.40967,15383.003,0.0,0.0,0.0,0.0
1185,11,2.2,736,549,2738.4773,0,0.0,0.7885532379150391,1,0,707.08484,525.9147,765.9027,572.47327,2738.4773,0.0,0.0,0.0,0.0
1186,11,2.2,417,223,2041.6936,0,0.0,0.8466897010803223,1,0,392.9073,203.12149,442.9754,243.89981,2041.6936,0.0,0.0,0.0,0.0
1187,12,2.4,425,812,19522.947,0,0.0,0.8117008805274963,1,0,349.57703,748.2645,501.04297,877.15784,19522.947,0.0,0.0,0.0,0.0
1188,12,2.4,286,737,13715.461,0,0.0,0.6563672423362732,1,0,225.30908,680.8342,346.70935,793.8114,13715.461,0.0,0.0,0.0,0.0
1169,13,2.6,697,453,9614.068,0,261.2117139095105,0.8922849297523499,12,0,646.00385,406.77292,748.64056,500.44376,9614.068,4.979871,0.5841423,51.854370722846376,353.93588062786097
1189,13,2.6,1036,740,11780.598,0,0.0,0.8921729326248169,1,0,980.1931,688.44617,1092.9773,792.8987,11780.598,0.0,0.0,0.0,0.0
1190,14,2.8,789,31,6126.989,0,0.0,0.8295753598213196,1,0,740.08606,0.13883018,838.3229,62.508408,6126.989,0.0,0.0,0.0,0.0
1191,14,2.8,91,941,11062.683,0,0.0,0.7839367985725403,1,0,40.01732,887.944,142.55573,995.83215,11062.683,0.0,0.0,0.0,0.0
1192,14,2.8,511,383,37289.62,0,0.0,0.6853629946708679,1,0,408.36584,293.7036,615.58887,473.65283,37289.62,0.0,0.0,0.0,0.0
1188,15,3.0,334,764,15782.119,0,278.2248099408757,0.7110989093780518,5,0,268.93478,704.1808,400.5679,824.07556,15782.119,41.091957,22.598227,54.90708079989139,330.9311306073589
1193,15,3.0,1185,657,12397.497,0,0.0,0.9027169942855835,1,0,1128.139,603.3176,1242.3685,711.8491,12397.497,0.0,0.0,0.0,0.0
1194,15,3.0,587,314,3431.1526,0,0.0,0.6281797289848328,1,0,552.9767,289.35913,622.15173,338.96014,3431.1526,0.0,0.0,0.0,0.0
1195,16,3.2,388,948,11184.437,0,0.0,0.8565938472747803,1,0,334.77725,896.80347,441.9418,1001.1704,11184.437,0.0,0.0,0.0,0.0
1196,16,3.2,643,150,13078.945,0,0.0,0.5236810445785522,1,0,587.17114,92.709015,700.07007,208.55551,13078.945,0.0,0.0,0.0,0.0
1197,16,3.2,1086,350,3348.7932,0,0.0,0.8516526222229004,1,0,1053.707,325.227,1120.0142,375.73126,3348.7932,0.0,0.0,0.0,0.0
1198,16,3.2,688,566,8804.258,0,0.0,0.8759932518005371,1,0,638.9468,522.65906,738.64307,610.96985,8804.258,0.0,0.0,0.0,0.0
1199,17,3.4,260,531,3060.4854,0,0.0,0.8689348101615906,1,0,230.17197,505.78906,290.06894,556.8849,3060.4854,0.0,0.0,0.0,0.0
1200,17,3.4,1011,445,7336.7563,0,0.0,0.6576237678527832,1,0,961.1001,408.67743,1062.07,481.34027,7336.7563,0.0,0.0,0.0,0.0
1200,18,3.6,1018,466,12613.093,0,112.18452738068528,0.8797601461410522,3,0,959.94696,412.20587,1076.8477,520.1017,12613.093,27.19466,84.4109,21.94949469381856,286.99335853773914
1201,18,3.6,252,661,13949.833,0,0.0,0.8797200918197632,1,0,193.59595,602.447,310.99774,721.2683,13949.833,0.0,0.0,0.0,0.0
